text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
"@user esse tá pior que nelson rubens, pq esse aumenta e inventa!!???????? quer aparecer, sai desfilando com uma melancia na cabeça ????????",0,0,0,0,0,0,0,0,0,0,0,0,0
menos de uma hora pra venda dos ingressos do dream ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"ai gente chega dessa porra!! é óbvio que isso foi combinado, que ódio link",0,0,0,0,0,0,0,0,0,0,0,0,0
pq os negros d underground n gostam d yunk vino,0,0,0,0,0,0,0,0,0,0,0,0,0
caralho vai se fuderrrrrrrrrrr!!!! eu tenho mto ódio de coach liberalzinho de merda q vive numa realidade paralela link,1,0,0,0,0,0,0,0,0,0,0,0,0
"acabo de comprar 6 vinhos por r$1,40 obrigado @user",0,0,0,0,0,0,0,0,0,0,0,0,0
fui sair da sala e professor perguntou na frente de todo mundo se eu não ia ficar e prestar atenção link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user quando mandato dela acabar ela vai ser atriz ""i digo mais??"" vai pra cannes, berlin e veneza",0,0,0,0,0,0,0,0,0,0,0,0,0
eles vão enterrar né? link,0,0,0,0,0,0,0,0,0,0,0,0,0
coisa linda link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user oq rolou,0,0,0,0,0,0,0,0,0,0,0,0,0
"a rapaziada do brasil reclamando que está frio kkkkkkkkkkkkkkk, não sobreviveriam 1 semana no inverno europeu",0,0,0,0,0,0,0,0,0,0,0,0,0
passaram 4 anos metendo o pau no bolsonaro por causa do cartão corporativo. então... link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user um dia ela aprende,0,0,0,0,0,0,0,0,0,0,0,0,0
@user jura? jurava q era mais fora essas cenas de bullying credo,0,0,0,0,0,0,0,0,0,0,0,0,0
querendo fazer uma tatuagem e a mamãe tá me xoxando dizendo que tá feio só tatuar bicho… e não vem nada na minha cabeça de outra coisa pra fazer. oq vcs acham amigos opniões sincera responde pf,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ahhh não ??? kakakkakaka amg,0,0,0,0,0,0,0,0,0,0,0,0,0
falei pra marthyna que eu não tava bem e ela quase me bateu me mandando marcar psiquiatra não quelo nao tenho tempo só quero me afundar na minha cama e esperar passar,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ixi, cruel mesmo, o twitter até colocou como vídeo com conteúdo violento... kkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
@user um a surdo até o pt vai chegar sem ninguém barrar esses caras,1,0,0,0,0,0,0,0,0,0,0,0,0
@user nao vi ninguém reclamando dos ingressos do rbd . engraçado !,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user quanto amor pela minha versão! obrigada galera! ?????? quase nunca entro aqui, vim só falar que vcs são lindos! ?? se quiserem me seguir no insta: @user bjks de sereia p vcs ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user torço para que ela faça justiça com as próprias mãos, já que não pode contar com as leis. que merda de país é esse???",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user e esse exposed? prendam o bolsonaro! lembrando que tem de dividir os valores por 13, por conta do décimo-terceiro! link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user bloqueado,0,0,0,0,0,0,0,0,0,0,0,0,0
"dica do frank! ?? bom preço parcelado!! ?? apple iphone 14 plus (128 gb) ??por: r$ 6.299,00 em 10x sem juros ??acesse: link link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user nao odeias nada ahaha, ate ficas te com vontade de provar",0,0,0,0,0,0,0,0,0,0,0,0,0
quem não ta torcendo pro butler ou pro jokic é mal caráter.,0,0,0,0,0,0,0,0,0,0,0,0,0
"terminei ""dancin' days"" na globoplay e comecei ""renascer"" muito bom essa primeira fase né, muito cinematográfica! alguns planos me lembraram ""rastros de ódio"" e principalmente ""deus e o diabo na terra do sol"". vamos ver o que vem aí nesse remake de algo que já é espetacular",0,0,0,0,0,0,0,0,0,0,0,0,0
@user que ventilador bonito,0,0,0,0,0,0,0,0,0,0,0,0,0
o mercedes benz stadium é um absurdo de estádio ???? link,0,0,0,0,0,0,0,0,0,0,0,0,0
se eu não morrer só coração hoje eu não morro mais. #sempremilan #vamosflamengo #ucl #copadobrasil link,0,0,0,0,0,0,0,0,0,0,0,0,0
perguntei pro meu amigo se uma conhecida nossa (que eu n falo mais) tinha terminado o namoro pois ele me entregou a fofoca completa com vários áudios encaminhados assim q gosto,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user esa renda vai ser un complemento municipal a outros ingresos, como o imv, a risga ou as pnc, para as elevar como mínimo ate o 75% do salario mínimo. a maiores, outra das nosas propostas é poñer en marcha un parque municipal de vivenda social e protexida.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu aí kkkkkkkkkkkkkkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu também e a minha acaba no final do ano só ??,0,0,0,0,0,0,0,0,0,0,0,0,0
não vejo a hora de escutar essas músicas,0,0,0,0,0,0,0,0,0,0,0,0,0
auge ele se chamando de corno link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que ódio kkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
esse verso sempre me pega mto,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user quem nos favoreceu , foi o governo bolsonaro ! nunca esqueceremos , q vcs não aprovaram ! mas agora , como vcs gostam desse governo , aprovaram , na esperança q somos burros e ingratos !!! tá muito feio !!! a história, não esquecerá de vcs !!!",1,0,0,0,0,0,0,0,0,0,0,0,0
freeeen sarochaaaaaaaaaaa pqp linda linda linda,0,0,0,0,0,0,0,0,0,0,0,0,0
to apaixonada pqp louis do ceu link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user o lule nunca enganou ninguém, disse tudo que iria fazer. inclusive o que não ia, pois não tinha nem plano de governo. esse cara só está se vingando do brasil.",0,0,0,0,0,0,0,0,0,0,0,0,0
gente existem quantos grupos tailandeses? só nessa premiação teve uns 30,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user vai comprar micro-ondas como se ele só separou pouquíssimo pro 'utilidades""?",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user dessa vez eu não sabia,0,0,0,0,0,0,0,0,0,0,0,0,0
@user nos entendemos como q passar pelo q vc tá passando ??,0,0,0,0,0,0,0,0,0,0,0,0,0
kkkkkkkkkk ódio! link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user gastando o nosso dinheiro,0,0,0,0,0,0,0,0,0,0,0,0,0
"queria minha gata, o distância filha da puta",1,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user cirúrgico. quando foi contra o tragicômico foi um esculacho, mas agora vem com essa de (ninguém é santo) porra quem falou que são? simplesmente um lado tem crimes provados eo outro não tmnc kkkkk",1,0,0,0,0,0,0,0,0,0,0,0,0
amei o date da liza e vick #tuneldoamor,0,0,0,0,0,0,0,0,0,0,0,0,0
queria tanto esse sorriso maroto ??,0,0,0,0,0,0,0,0,0,0,0,0,0
jesus aplaca meu ódio toda vez que vejo o que estão fazendo com esse homem ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user aquelas bisnagas de ketchup maionese e molho verde, que são de procedência duvidosa, ficam debaixo daquela lona quente a manhã inteira mas é uma delícia kkkkkkkkkkkkkk sem contar no caldo de cana da carrocinha de algum idoso, pingado um pouco com limão e gelo",1,0,0,0,0,0,0,0,0,0,0,0,0
cadê a foto com a zendaya link,0,0,0,0,0,0,0,0,0,0,0,0,0
"gente eu estou em um ônibus, fica meio difícil analisar tudo em um ônibus kkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
que saudade ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user gostei muito da splash não kkk,0,0,0,0,0,0,0,0,0,0,0,0,0
meu humor estava ótimo até essa mule abrir a boca,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vai de barra music jaja em mano kakakaksksksks pessoal te castigando,0,0,0,0,0,0,0,0,0,0,0,0,0
"sou muito desapegada, então acho que meu maior ato de amor é fazer questão de fica perto...",0,0,0,0,0,0,0,0,0,0,0,0,0
"a comunicação desse banco é bizarra demais, quem aprova essas coisas??? link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user bora to c uma asc 3,0,0,0,0,0,0,0,0,0,0,0,0,0
@user arroz e feijão do ano passado ainda por esse valor,0,0,0,0,0,0,0,0,0,0,0,0,0
"q ódio do lucas cara, meu dedo machucado ele taca a bola em cima ??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user tirar o icms dos estados e municípios? lula fez melhor! tirou dos acionistas que lucravam com a gasolina sendo vendido por quase 10 conto no governo bolsonaro. faz o l quando for abastecer ??,0,0,0,0,0,0,0,0,0,0,0,0,0
minhas redes sociais claramente são um fc p vasco ????????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user alguém achou que eles achariam algo errado?? foi tudo a favor do corinthians,0,0,0,0,0,0,0,0,0,0,0,0,0
que ódio hahhaha link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user fala nada kkkki,0,0,0,0,0,0,0,0,0,0,0,0,0
eu na sexta passada link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user olha que interessante, vejo como a maior burrice desse desgoverno. isso a longo prazo vai quebrar a petrobrás. mas esse governo não liga mesmo. e o otário ainda elogiando uma decisão dessa, por isso que eu digo petista não tem cérebro ??.",1,0,0,0,0,0,0,0,0,0,0,0,0
andressa é uma música que não importa quantas vezes eu escute eu nunca vou enjoar,0,0,0,0,0,0,0,0,0,0,0,0,0
el morning show de @user cheto por tu 106.7 link #radioshow #morningshow #doncheto #elchino #gisselle #said #elmejorshowdelamañana link,0,0,0,0,0,0,0,0,0,0,0,0,0
"behind cut é o pior bl q eu já vi, nem terminar eu consegui",0,0,0,0,0,0,0,0,0,0,0,0,0
@user seu namorado tora gay entao,1,0,0,0,0,0,0,0,0,0,0,0,0
estou o puro suco do ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
“eu mudo” ?????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vc faz o número 22 voltar a ser bonito,0,0,0,0,0,0,0,0,0,0,0,0,0
hoje é dia de lakers,0,0,0,0,0,0,0,0,0,0,0,0,0
@user como assim,0,0,0,0,0,0,0,0,0,0,0,0,0
serio a emilly acha o felca bonito pelo amor de deus????,1,1,0,0,1,0,0,0,0,0,0,0,0
mds ainda bem q eu sou bonita pq imagina se eu fosse feia jesus as coisas já estão difíceis assim imagine,1,0,0,0,0,0,0,0,0,0,0,0,0
@user tênis lari com sawary,0,0,0,0,0,0,0,0,0,0,0,0,0
que ódio loko,0,0,0,0,0,0,0,0,0,0,0,0,0
@user sim!!!! que ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user bota torcida única, colorado não merece mais um grenal de sofrência em 11 bunda mole",0,0,0,0,0,0,0,0,0,0,0,0,0
ajudei todo mundo que consegui nessa pr… e fico feliz em ajudar e ver o pessoal passando. e é sobre isso ajudar pra ser ajudado e não querer passar ninguém pra trás! ????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user deus*,0,0,0,0,0,0,0,0,0,0,0,0,0
"o povo brasileiro foi colocado de refém do tirano que criou a sua própria polícia política. quando ele persegue o bolsonaro, seus familiares e assessores, manda recado. quando prende jornalistas, parlamentares, índio, empresários, idosos, mulheres e crianças, manda recado. link",1,1,0,0,0,0,0,1,0,0,0,0,0
só raiva q eu sinto de mim mesmo,0,0,0,0,0,0,0,0,0,0,0,0,0
não reconheço mais a pessoa que um dia foi.,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user listo, shorycoi! descargalo aquí link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user que foda,0,0,0,0,0,0,0,0,0,0,0,0,0
"maite dizendo que eu tenho sotaque, queria saber da onde?!",0,0,0,0,0,0,0,0,0,0,0,0,0
@user ai q ódio duh,0,0,0,0,0,0,0,0,0,0,0,0,0
lendo essa capa eu nem sei o que sentir.... link,0,0,0,0,0,0,0,0,0,0,0,0,0
"não sei quem é mais chato, que só fala em ship, ou quem só fala mal de quem fala de ship link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user mas oq eh a verdade ne,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user jade wallet,.coldcard, keystone... essas três pra mim são as mais confiáveis.",0,0,0,0,0,0,0,0,0,0,0,0,0
eu abomino esse domínio que ódio kazuha link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user lula tem que ver coisas que não aparecem na mídia e atingem trabalhadores. falo da ação de revisão das aposentadorias e do que a previ do bb está fazendo contra ex-funcionários de 60 anos ou mais. simplesmente não paga o que deve a eles mas toma seus imóveis!,0,0,0,0,0,0,0,0,0,0,0,0,0
simplesmente minha tia aparecendo aq em casa com mala e tudo link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user ela vai desmentir daqui a pouco ??,0,0,0,0,0,0,0,0,0,0,0,0,0
ela se orgulha da carteira de habilitação comprada ner link,1,0,0,0,0,0,0,0,0,0,0,0,0
@user a globo é tão claramente antipatriótica e entreguista que é incrível que ainda exista. isso acontece porque a maioria é despolitizada e desinformada por ela mesma.,1,1,0,0,0,0,0,1,0,0,0,0,0
eu puxando assunto com as pessoas é mandar vários memes aleatoriamente ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user decisamente ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
tadinho ???????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"sonhei q tinha iphone, cansei de ser pobre",1,1,0,1,0,0,0,0,0,0,0,0,0
"oi minha fã! já te pedi desculpas mas isso não quer dizer que vou ser sua amiga, só volto quando tiver que vender minhas roupinhas. não tenho ódio de você mas também não quero contato! não fique frustrada pela minha falta! link",0,0,0,0,0,0,0,0,0,0,0,0,0
a roupinha ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
hj tem terapia ????,0,0,0,0,0,0,0,0,0,0,0,0,0
hoje é sentido araquari ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ainda nao abriu a aba?,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user escusas de vir com manobras de diversão. és um revisionista comuna. nada de novo. o mrpp é que sabe definir-vos bem. uns social fascistas revisionistas.,1,0,0,0,0,0,0,0,0,0,0,0,0
"@user da onde vcs tiraram que ela é exotérica, mística, hippie e etc??? só pq ela postou status tomando banho de manjericão?",0,0,0,0,0,0,0,0,0,0,0,0,0
faça o l imediatamente grande dia regulação já bolsonaro na cadeia bolsonaro na cadeia janones na cpmi janones na cpmi link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user quer q eu te passe o meu,0,0,0,0,0,0,0,0,0,0,0,0,0
@user link outros maps endereço áreas ligadas link seguinte. link,0,0,0,0,0,0,0,0,0,0,0,0,0
"so recebo fecho da professora de português, jesus amado",0,0,0,0,0,0,0,0,0,0,0,0,0
bom dia ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user descobriu quem é o luludecalcinha?,0,0,0,0,0,0,0,0,0,0,0,0,0
cgu abre sigilo de 252 pedidos negados no governo anterior link,0,0,0,0,0,0,0,0,0,0,0,0,0
lindo lindo lindo lindo lindo lindo,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user um segundo.,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vai pra micareta?,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user se vc postou que existe uma dívida,e a dívida não existe, então é uma informação falsa",0,0,0,0,0,0,0,0,0,0,0,0,0
prestes a transformar o brasil porém foi impedido link,0,0,0,0,0,0,0,0,0,0,0,0,0
aí q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
@user verdaderamente,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user aproveite por mimm,0,0,0,0,0,0,0,0,0,0,0,0,0
até de morte eu fui ameaçada pra reativar a confirmação de leitura do wpp,0,0,0,0,0,0,0,0,0,0,0,0,0
vai sair um belo picolé de limão,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user ai q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
eu tinha que aprender a ficar quieto,0,0,0,0,0,0,0,0,0,0,0,0,0
a cada dia que passa o meu ódio por esse homem só aumenta link,1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user seu coooo,0,0,0,0,0,0,0,0,0,0,0,0,0
passando uma gravidinha aq ????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
meu deus eu tô muito feliz por você rebecca armstrong #???????xkazzawards,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user em breve, tô só procurando o padrinho ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user eu sou avesso a bolsonaro, mas a minha aversão a gente hipócrita é ainda maior, será que esse cara tem patrão pra gente mandar esse print e acabar com a carreira dele igual ele deseja que aconteça com os outros?",0,0,0,0,0,0,0,0,0,0,0,0,0
não se pode postar nada no tweet sem abrir a porteira para homens prepotentes machistas e chatos pra caralho,1,1,0,0,0,0,0,0,0,0,1,0,0
quanto mais depoimentos melhor para bolsonaro. link,0,0,0,0,0,0,0,0,0,0,0,0,0
"quem votou no lula, paga o novo preço do combustível. quem votou no bozo, paga 8 no litro! nada mais justo!",1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user ontem a noite pessoal de kiev! link,0,0,0,0,0,0,0,0,0,0,0,0,0
"hoje nós vivenciamos um real madrid fazendo uma das melhores transições da história. de ídolos que ainda entregam, mas que já estão em fim de carreira, passando o bastão para jovens promessas que estão se tornando estrelas no real madrid. link",0,0,0,0,0,0,0,0,0,0,0,0,0
"engraçado que pra ir trabalhar eu gasto 10 minutos, agr pra ir almoçar 5 ??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user o senhor é comunista lixo mesmo.. bota no balaio das fezes um homem digno como o eduardo bolsonaro.,1,0,0,0,0,0,0,0,0,0,0,0,0
aí o cara n faz nada disso e tem uma pele boa link,0,0,0,0,0,0,0,0,0,0,0,0,0
medica da mariáh é doidinha kkk,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user olhe sua puta, cuidado noq fala viu pq dpois que aparecer numa vala, ngm trás de volta",1,0,0,0,0,0,0,0,0,0,0,0,0
@user deixa cmg,0,0,0,0,0,0,0,0,0,0,0,0,0
que ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mas o q um ministro de suprema corte tanto tem p conversar com o presidente? ta tudo errado. isso nao ocorre nos eua, é raro, será mal visto. nosso supremo é fraco demais, é isso q dá nomear advogadozinhos, ainda mais com a folha corrida que possuem.",1,1,0,0,0,0,0,1,0,0,0,1,0
"uma parada que eu acho terapia pra caramba é arrumar a casa com um sonzinho, cê tá louco!",0,0,0,0,0,0,0,0,0,0,0,0,0
ve se melhor a fachada do servidor de vigilância gigante. golias regressou para nos genocidar caros concidadãos. link,1,0,0,0,0,0,0,0,0,0,0,0,0
"uber me cobrando 115$ p ir da minha casa p meu trabalho, cheguei atrasada mas n paguei",0,0,0,0,0,0,0,0,0,0,0,0,0
deus no céu e freen na terra link,0,0,0,0,0,0,0,0,0,0,0,0,0
aos dan quality time link,0,0,0,0,0,0,0,0,0,0,0,0,0
"tendências de brasil, nem é assuntos para você, isso sim me assusta link",0,0,0,0,0,0,0,0,0,0,0,0,0
não tem do q reclamar se as coisas não deram certo não para o heitor,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tbm n consegui o site tava todo lento quando conseguir entrar fiquei na lista de espera e ardi,0,0,0,0,0,0,0,0,0,0,0,0,0
colecionando ódio .. 16/05,0,0,0,0,0,0,0,0,0,0,0,0,0
queria comer peixinho com molho de camarão ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user não ando de avião nunca pt tô safe,0,0,0,0,0,0,0,0,0,0,0,0,0
@user sim mulherada tudo porca,1,1,0,0,0,0,0,0,0,0,1,0,0
morte à uhuu que infenro link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user nss igualzinho heinnn...mas gracas a deus amg q n tem nd a ver mamamamakkma. eu n to acreditando q é isso, mas achei bonita até",0,0,0,0,0,0,0,0,0,0,0,0,0
@user lindo..,0,0,0,0,0,0,0,0,0,0,0,0,0
"#g4bandsports @user hj é jogo p/ q o fla, q quase não tem tempo p/ treinar, coloke em campo plo menos vontade, deixando o modo ?? d lado. é clássico, mata-mata e portanto, saber até onde vai o nível d comprometimto deste elenco c/ as ideias d sampaoli! abço, de ourinhos-sp ??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user nossa,0,0,0,0,0,0,0,0,0,0,0,0,0
amg tirando o jongho todo mundo pode surgir com uma dessa e explodir o fandom link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user esse é o meu presidente!!,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkkkkkkkk para lai se não ele vai aparecer nos meus pesadelos ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ahãmmmm e eu sou o palhaço pateta que acredita em conto da carochinha !! kkkkkkkkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user isso se chama cartel , sua cidade deve está cheio disso o governador (a) precisa fiscalizar isso aí",0,0,0,0,0,0,0,0,0,0,0,0,0
vou fazer omad e fodasse,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user sim,o tept dele faz isso!",0,0,0,0,0,0,0,0,0,0,0,0,0
a fila descongelou e eu n fui jogada longe we cheered,0,0,0,0,0,0,0,0,0,0,0,0,0
"supere seus limites, seja ainda mais filha da puta",1,1,0,0,0,0,0,0,0,0,1,0,0
e essa perfeição hahaha aaaaaaa morro de amores ???? #???????xkazzawards #kazzawards2023 #srchafreen #beckysangels link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user testa aí pra você ver se não toma block ??,0,0,0,0,0,0,0,0,0,0,0,0,0
bôa acaba de poster nightcore??? link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user a fila é lá longa...kkkkk #bolsonaronacadeia,1,1,0,0,0,0,0,1,0,0,0,0,0
nostalgia !! link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user o 4 poder.. financiado pelo p..,0,0,0,0,0,0,0,0,0,0,0,0,0
como eu tenho ranço de coach financeiro puta merdaaaaaaaaaaaa só tem picareta e otário caindo nesses papo na moral no mesmo nível de papo de líder de igreja que só tira dinheiro de gente miserável,1,0,0,0,0,0,0,0,0,0,0,0,0
@user primeira briga pra chorar no show e mandar áudio ok ????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user umo buga fei di tal,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user amado, humberto carrão é um gostoso se manque e ainda fez o l",0,0,0,0,0,0,0,0,0,0,0,0,0
"vo me mata, não é possível",0,0,0,0,0,0,0,0,0,0,0,0,0
acho que eu vou morrer de fumar cigarro,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tudo pensado. é a legítima trama por debaixo dos panos.,0,0,0,0,0,0,0,0,0,0,0,0,0
kimi wa houkago no insmonia ep6. a romance avança lentamente. nesse ep ganta estava olhando as fotos que ele havia tirado no acampamento e olha a foto da magari. eles também ir à um acampamento juntos para tirar fotos do céu. a parte em que eles fazem modelo para o pôster foi...,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user medroso e burro. só leva pra onde tem marcação,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user e a perseguição ao presidente bolsonaro é cada vez mais insistente.a intenção é tornar bolsonaro inelegível.,1,0,0,0,0,0,0,0,0,0,0,0,0
governo bolsonaro é acusado de superfaturar compra de carcaça de frango para indígenas link,0,0,0,0,0,0,0,0,0,0,0,0,0
eu ouvi um amém? link,0,0,0,0,0,0,0,0,0,0,0,0,0
tremendo de ódio maluco.,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eles são estranhos,1,0,0,0,0,0,0,0,0,0,0,0,0
"lembrando aqui de quando letícia disse: ""juntas até no covid"", um dia depois três positivos ??",0,0,0,0,0,0,0,0,0,0,0,0,0
te odio pq te amo tanto,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user todo mundo sabe que tudo isso fraude, corrupção era autorizado por bolsonaro. lembram qdo ele dizia quem manda nos ministros e no exército é o presidente, tem seguir o que eu disser.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user eu deito e mamo muuuuiiiitttttooooooo,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user vc tbm te mangás, que fodinha",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user eu não li o livro do seagan, só vi uns vídeos, mas a impressão que passa é que a grandeza do universo deve servir para nos tornar humildes, não niilistas.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user que comentario de bala,0,0,0,0,0,0,0,0,0,0,0,0,0
"meu insta toda hora varias solicitações, vrs perfil esquisito ?????? aquo você não entraaa",0,0,0,0,0,0,0,0,0,0,0,0,0
“até hj não sei qual era a intenção dele” te comer né,0,0,0,0,0,0,0,0,0,0,0,0,0
"esse sujeito é um narcisista, psicopata,demoníaco link",1,1,0,0,0,1,0,0,0,0,0,0,0
gosto tanto de ficar em paz que deixo todo mundo em paz tbm e acabo não falando com ninguém nunca mais kkk,0,0,0,0,0,0,0,0,0,0,0,0,0
eu caí aff q ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
solta o anjo meu senhor meu zeloso guardador ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
"e isso influencia na minhas vendas de comissions tbm, um monte de gente chata ia vir me atacar e meus clientes (que, convenhamos, se resume a um até agora) nem iam atrás de mim link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user kkkkkkkkk sabe de nada, se fosse o não eleito você estaria comemorando link",0,0,0,0,0,0,0,0,0,0,0,0,0
isso q n pode,0,0,0,0,0,0,0,0,0,0,0,0,0
creio naquele que me fortalece.,0,0,0,0,0,0,0,0,0,0,0,0,0
"12:11 atendimento pré-hospitalar local: travessa uliari, primo tacca, #xanxere - masculino idoso em mal súbito. paciente cardíaco com falta de ar.",0,0,0,0,0,0,0,0,0,0,0,0,0
"eu tô há meses desejando uma palha italiana, mas nunca tem o biscoito e eu esqueço de comprar aaaaaa",0,0,0,0,0,0,0,0,0,0,0,0,0
mds n chega 12h nuncaaa q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bom dia gatao,0,0,0,0,0,0,0,0,0,0,0,0,0
@user coitado,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ???olta ???ida,0,0,0,0,0,0,0,0,0,0,0,0,0
cachorro calvo fds link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que cara escroto. tem cara de ser gado...,1,1,0,0,1,0,0,1,0,0,0,0,0
perdi 30 minutos da minha vida vendo esse vídeo kkkkkk q odio,0,0,0,0,0,0,0,0,0,0,0,0,0
"q loucura,eu tô cagando pra tu existência guria",1,0,0,0,0,0,0,0,0,0,0,0,0
"a bibi soltou o famoso bufo nervoso , a marquise está a cheirar bue mal.",0,0,0,0,0,0,0,0,0,0,0,0,0
o algoritmo do twitter fazendo o l link,0,0,0,0,0,0,0,0,0,0,0,0,0
"coentro, curte?",0,0,0,0,0,0,0,0,0,0,0,0,0
fazuely. ?????????????? link,1,0,0,0,0,0,0,0,0,0,0,0,0
que frio satanico ein galerinha,0,0,0,0,0,0,0,0,0,0,0,0,0
mal posso esperar dia 5 pra receber meus milhões. o piso é real,0,0,0,0,0,0,0,0,0,0,0,0,0
"como assim em chicago a rádio não toca ""chicago"" o dia todo",0,0,0,0,0,0,0,0,0,0,0,0,0
que ódio dessa gente que bota negócio de reagir onde passa o story,1,0,0,0,0,0,0,0,0,0,0,0,0
que ódio @user aaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
"30 minutos no shopping e gastei 530,00 reais mds",0,0,0,0,0,0,0,0,0,0,0,0,0
