text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
sou muitcho linda,0,0,0,0,0,0,0,0,0,0,0,0,0
"pede pra escutar merda, euem porra.",1,0,0,0,0,0,0,0,0,0,0,0,0
eu odeio odeio odeio muito pra caralho ter q vir no médico vsf 24 anos nas costa e minha mãe me obrigou a vir que ódio vo me mata,1,0,0,0,0,0,0,0,0,0,0,0,0
"graças a múltiplos betas, blizzard está muito confiante num lançamento suave de diablo 4 ?? link",0,0,0,0,0,0,0,0,0,0,0,0,0
hoje o dia rendeu viu,0,0,0,0,0,0,0,0,0,0,0,0,0
juventude representando. é quase uma seleção dos melhores do campeonato. link,0,0,0,0,0,0,0,0,0,0,0,0,0
ele gritando bora bahea minha porra e cantando o hino do esqudrao vsf ele é bamor porra o bahia é o mundo link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user é hj q prendem bolsonaro ou a michele? tic tac,0,0,0,0,0,0,0,0,0,0,0,0,0
mais um absurdo... ???? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user vamo lá adm, já estamos já uns tempinho sem green na aposta bônus hj é dia de quebrar esse tabu ! ??????",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user e tem gente que acredita, infelizmente.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user pedófilos,1,0,0,0,0,0,0,0,0,0,0,0,0
se ela soubesse o quanto eu amo essas fotos link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user posso chamar isso de gabinete do ódio?,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tamo parecendo conta de match,0,0,0,0,0,0,0,0,0,0,0,0,0
que estresse meu senhor,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user pra cá tá quase 60, mas não vou pagar não, vou ficar devendo esse show pro yoongi",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user o mulé se a maioria do fandom ta na casa dos 28 a 30 anos é meio óbvio que a maioria trabalhar né amiga, e ñ é só eu q queria a noite. o fandom todo ta reclamando, mas sabemos que o sbt ñ vai mudar pq eles ñ tem neurônios fazer o que.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user tipo a lorenne... q claramente evoluiu... mas acho q o bernardinho tbm é capaz de ajustar essas questões nela. se ela evoluir nesses quesitos, vira uma oposta de nível internacional.",0,0,0,0,0,0,0,0,0,0,0,0,0
só diz que é minha em cima da cama,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user sabe escrever caralho?,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user não detonou nada. apenas deu sua opinião e inclusive disse que estava linda, o vestido lindo, só a fenda desnecessária. concordo, é um casamento não uma balada, deixasse para sensualizar na lua de mel. menos sempre é mais!",0,0,0,0,0,0,0,0,0,0,0,0,0
pq ele nao consegue ser meu amg mesmo a gente sendo ex mds nao queria me afastar 100%,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user direita? cadê? quem mentiu a vc dizendo que há políticos de direita? quer dizer, bolsonaristas? aprenda filho, bolsonaro e bolsonarismo não são direita, são progressistas de centro. como bem disse ciro nogueira ?? link",1,1,0,0,0,0,0,1,0,0,0,0,0
não quebre o ciclo ?? - wallpaper - última musica - 7ª foto link link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user verdade amor,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user contei pra querida e ela “nossa, o bruno sabe mais da tua terapia que tu” achei afrontosa, vou trocar de psico",0,0,0,0,0,0,0,0,0,0,0,0,0
nunca estive tão fodida financeiramente,1,0,0,0,0,0,0,0,0,0,0,0,0
"vendo ingresso flamengo x fluminense setor sul e-ticket r$80,00",0,0,0,0,0,0,0,0,0,0,0,0,0
"natacha foi lá em casa ontem de noite, eu sai do banho e fiquei na rua. agora tô podre da garganta, que nojo",0,0,0,0,0,0,0,0,0,0,0,0,0
"hoje eu to com tanto sono, vim pro trabalho só pensando no quinto dia útil…",0,0,0,0,0,0,0,0,0,0,0,0,0
chegaram e mim e me chamaram de lindo hoje ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user lkkkk o maluco gastou 12 milhões em cartão corporativo. imagina ser petista e ter que defender isso ao mesmo tempo que xingam bolsonaro por gastar 4 milhões kkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
quero peitos,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user jovem nutella,1,1,1,0,0,0,0,0,0,0,0,0,0
um estante,0,0,0,0,0,0,0,0,0,0,0,0,0
"sem contar também, que me deixa arriada da sinusite, tô p ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
@user mas o substituto faz melhor? nome dele é substituto ou titular? pense direitinho link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user não existe copypasta de elogio que seja digna de ser usada pra descrever o tamanho da tua magnitude, você é tão maravilhosa que dá vontade de colocar tua foto na porta de casa pros testemunhas de jeová terem motivos pra bater palma",1,1,0,0,0,0,0,0,0,1,0,0,0
"@user eles só mentem, são nojentos, asqueroso, mais aumenta nossa admiração pelo presidente bolsonaro e por todos que estão ao seu lado!! obrigada fábio!! continuamos a luta!",1,0,0,0,0,0,0,0,0,0,0,0,0
todo mundo mente pra mim que odio,0,0,0,0,0,0,0,0,0,0,0,0,0
@user esse emerson é um cusão,1,0,0,0,0,0,0,0,0,0,0,0,0
o negócio é que eu preciso aprender as músicas do sidoka pois vou no show e pra mim ele é who,0,0,0,0,0,0,0,0,0,0,0,0,0
tem que ter uma saúde muito boa pra ser stay pq olha,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu nunk ri tanto,0,0,0,0,0,0,0,0,0,0,0,0,0
@user meu deus,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user siim, é gostosinho tipo uma amofadinha",0,0,0,0,0,0,0,0,0,0,0,0,0
"o cirilo tá lindo demais,pqp",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user bolsonaro quer interferir na policia federal,1,1,0,0,0,0,0,1,0,0,0,0,0
sabe link,0,0,0,0,0,0,0,0,0,0,0,0,0
odeio homem meu deus,1,1,0,0,0,0,0,0,0,0,1,0,0
ministro de minas e energia diz que era hora de 'abrasileirar' o preço dos combustíveis link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user só o básico,0,0,0,0,0,0,0,0,0,0,0,0,0
esse é o vosso comandante? ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"é cada coisa que a gente tem que ouvir de cliente que eu vou te contar viu, da vontade de mandar tdo mundo ir pra puta que pariu.",1,0,0,0,0,0,0,0,0,0,0,0,0
"tomou-lhe uma, safado achei pouco ainda kkk link",1,0,0,0,0,0,0,0,0,0,0,0,0
"nasceu uma espinha bem do lado do meu piercing, que ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user que claudinho cara mas ta bem sim, ta no caminho.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user mesmo efeito do tuite das maconhentas... ??????,1,0,0,0,0,0,0,0,0,0,0,0,0
"@user aí que ódio, bala ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"e o meu pré treino q me dá sono, só eu tomar dana uma abrição de boca no meio do treino",0,0,0,0,0,0,0,0,0,0,0,0,0
a própria blake tem 35 anos. parece que envelheceram a personagem 15 anos de propósito link,1,1,1,0,1,0,0,0,0,0,1,0,0
audiência abre espaço para debate sobre a inclusão de equipe multidisciplinar nas escolas link,0,0,0,0,0,0,0,0,0,0,0,0,0
e aí amigas o que os liberal estão falando sobre a paridade de preços da petrobrás?,1,1,0,0,0,0,0,1,0,0,0,0,0
"@user já comi bastante, pq?",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user ixi. parece a explicação dos pendrives,0,0,0,0,0,0,0,0,0,0,0,0,0
"é possível mesmo, ninguém precisa comer o mínimo de nutrientes necessários para uma alimentação saudável todo dia contém ironia* link",0,0,0,0,0,0,0,0,0,0,0,0,0
uma das melhores linearts que já fiz na minha vida. #furry #furryart #furryfandom link,0,0,0,0,0,0,0,0,0,0,0,0,0
vsf eu amo o damiano e a giorgia soleri juntos eles são tão fofos q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
esse ônibus tá demorando tanto que no mínimo deveria vir vazio,0,0,0,0,0,0,0,0,0,0,0,0,0
@user parabéns aos advogados de bolsonaro eles querem de qualquer jeito prejudicar ex-presidente mais ninguém mexe com ungido de deus,0,0,0,0,0,0,0,0,0,0,0,0,0
medo do fluminense? nao medo do flamengo mesmo,0,0,0,0,0,0,0,0,0,0,0,0,0
"wueria ser gay nao aguento mais mulher. o foda eh que gay eh pior que mulher né, um amigo meu era gay e levou chifre do namorado",1,1,0,0,0,0,1,0,0,0,1,0,0
"@user chicory, planet of lana e o fifinha que é meu guilty pleasure finalmente o totk vai ter concorrência no meu tempo livre",0,0,0,0,0,0,0,0,0,0,0,0,0
como a @user teve a audácia de tirar o melhor reality de todos os tempos do ar? justiça para #legendary,0,0,0,0,0,0,0,0,0,0,0,0,0
eu comprei uma yves saint laurent off white no brechó hshshshs,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user fantástico !!!! vamos voltar a ter falta de combustível em posto de gasolina… quem não viveu, viverá!!! parabéns….",0,0,0,0,0,0,0,0,0,0,0,0,0
@user tenho um look assim só não gosto de usar pochete,0,0,0,0,0,0,0,0,0,0,0,0,0
odeio quando minha mãe se vitimiza pra me,0,0,0,0,0,0,0,0,0,0,0,0,0
preciso link,0,0,0,0,0,0,0,0,0,0,0,0,0
silêncio absoluto no escritório credo,0,0,0,0,0,0,0,0,0,0,0,0,0
"minha mão já é gelada naturalmente, nesse frio eu acho q vai virar um cubo de gelo a qualquer momento",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user indígenas sentem um ódio, e com razão, quando outros falam da cultura deles como ""cultura brasileira"". eles sentem nojo de serem associados ao brasil.",1,1,0,0,0,0,0,0,1,0,0,1,0
@user há uma lei. se o tse diz que a lei não cobre o que argumenta a acusação então só reforça a legalidade.,0,0,0,0,0,0,0,0,0,0,0,0,0
chorando com essa aqui link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user pessoal do nordeste precisa de atenção e investimento, ali tem muita gente honesta e trabalhadora . se não fosse o nordeste nós estaríamos na pindaíba com aquele ex-presidente que só maltratava o povo e ria dos mais humildes",0,0,0,0,0,0,0,0,0,0,0,0,0
@user coisa de gente rica,1,0,0,0,0,0,0,0,0,0,0,0,0
@user isso daí é para mamar nas teta do governo,1,1,0,0,0,0,0,1,0,0,0,0,0
@user se tá do meu lado bundão,0,0,0,0,0,0,0,0,0,0,0,0,0
falta só um agora,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user entendi, vc é tão insuportável que o único jeito de ter contato com mulher é sendo mais babaca ainda. se contenta com migalhas de atenção pq é a única coisa q consegue. pois então ja teve sua migalha de atenção, sua insignificância só merece isso mesmo.",0,0,0,0,0,0,0,0,0,0,0,0,0
muito engraçado que o povo sempre larga “não acreditoooo” quando descobrem que eu nunca votei no bolsonaro,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kakaka que engraçado,0,0,0,0,0,0,0,0,0,0,0,0,0
"eventim, pra quê?",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user nem é. comprei de presente de dia das mães e como tava em promoção, comprei pra mim também e gostei muito. pra pele tô querendo dica também.",0,0,0,0,0,0,0,0,0,0,0,0,0
"vai confessar, assumir a culpa e...o que acontece com o bolsonaro? link",0,0,0,0,0,0,0,0,0,0,0,0,0
nível de confiança e intimidade é a sabrina usar minha conta da magalu no telefone dela pra fazer as compras,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user você assiste?,0,0,0,0,0,0,0,0,0,0,0,0,0
"eu simplesmente n consigo ficar parado meu corpo está em movimento a tdo momento, são ações incontroláveis link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user desinstala tuiter!!!!,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ana da pirocona,1,1,0,0,0,0,1,0,0,0,1,0,0
"esse home jura que quer me conhecer pessoalmente depois de um match o cara é completamente monossilabico. quando fala algo, é passivo agressivo. gente sério, os boys dos apps hoje parecem que tão te fazendo um favor... favor é não encher meu saco. link",1,1,0,0,0,0,0,0,0,0,1,0,0
vai ficar tudo bem.,0,0,0,0,0,0,0,0,0,0,0,0,0
"em abril de 2019, itaipu cancelou o patrocínio da empresa de palestras de gilmar mendes em link mesmo mês,foi exonerada do conselho de itaipu a ex-mulher de gilmar mendes.o cancelamento desses contratos selou os destinos de lula e bolsonaro. verdade ou fake??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user cê viu adm? link,0,0,0,0,0,0,0,0,0,0,0,0,0
eu escutando luz acesa com um terço no pescoço,0,0,0,0,0,0,0,0,0,0,0,0,0
hoje é dia de: fimoseeeee link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user 2630 contra fake e hate janones na cpmi bolsonaro preso,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user campeonato ruim das atletas à narradora, 23 pessoas assistirão isso.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user mises não é referencia de nada, muito menos economia.",0,0,0,0,0,0,0,0,0,0,0,0,0
liberou pré venda pro aranhaverso 2 ??,0,0,0,0,0,0,0,0,0,0,0,0,0
"péssimo custo benefício.. o amarelão de final só agrada os mama gringo. david braz que habla, animador de torcidinha. ps: braz nunca foi cachaceiro vagabundo. link",1,1,0,0,0,1,0,0,0,0,0,1,0
"@user @user @user "" singular """,0,0,0,0,0,0,0,0,0,0,0,0,0
mds eles vão emocionar muito. link,0,0,0,0,0,0,0,0,0,0,0,0,0
meu pai todo bonitinho vendo pantera cmg,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que asco de gente,1,0,0,0,0,0,0,0,0,0,0,0,0
lindaaaa link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ain mas o capitalismo é ótimo e totalmente justo, o problema é q nossos políticos são injustos e mimimimimi, corrupção mimimimimi bolsonaro mimimimimi dilma e o lula mimimimi corrupcão denovo mas olha, o capitalismo é ótimo, eu vi no brasil paralelo????",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user vc tb, insuportável",1,0,0,0,0,0,0,0,0,0,0,0,0
nunca sei o que dizer quando uma amiga fala que ta gravida,0,0,0,0,0,0,0,0,0,0,0,0,0
cara eu odeio quando esses cherador vem aqui na loja pra me encher o saco???????,1,0,0,0,0,0,0,0,0,0,0,0,0
eu queria ver esses fela da puta coach que praticamente fala q vc só é pobre pq n investe ficar dois ou três anos nesse experimento de viver do jeito q pregam como certo. 309 de mercado? 150 pra pagar água luz internet? vsf me dá um ódio tão grande link,1,0,0,0,0,0,0,0,0,0,0,0,0
kkkkkkkkkkk se arrependimento matasse,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ia dar like no seu comentário, mas tive uma distensão muscular sinistra fazendo o l aqui",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user avalia romper? o que esperam em troca para ter que avaliar ainda? aliás, eles estavam alinhados com o governo, mesmo com tudo o que bolsonaro fez por eles?",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user vai assistir frescobol meu amigo, vôlei, tênis, natação. tem tanto esporte! deixa o futebol em paz. todo mundo sabe que é e sempre foi brincadeira. aí vem a comunidade, querer estragar mas essa, já não basta querer lacrar até em filme infantil",0,0,0,0,0,0,0,0,0,0,0,0,0
serviram mto cunt link,1,1,0,0,0,0,0,0,0,0,1,0,0
admiro demais essas pessoas que começam namorar e da certo,0,0,0,0,0,0,0,0,0,0,0,0,0
?????? ????? ???? ???? o o o o ???? o ??????? o ???? o o link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user o @user falou isso e correu contratar de ceo a ex serviçal do capeta! ??,0,0,0,0,0,0,0,0,0,0,0,0,0
se não estiver me pagando ou me beneficiando eu me recuso a me esforçar mais do que o mínimo,0,0,0,0,0,0,0,0,0,0,0,0,0
@user a galera assim link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user esse dia foi massa,0,0,0,0,0,0,0,0,0,0,0,0,0
kkkkkkkk tabom link,0,0,0,0,0,0,0,0,0,0,0,0,0
"eu odeio todas as operadoras! todas eu tive problema, que ódio",1,0,0,0,0,0,0,0,0,0,0,0,0
"tô passada que eu não conhecia tasha e tracie, cara estou apaixonada na moral",0,0,0,0,0,0,0,0,0,0,0,0,0
q churro es ptm ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
hoje eu nasci denovo link,0,0,0,0,0,0,0,0,0,0,0,0,0
"o ódio q eu tenho de terça, por mim eu faltava sempre",0,0,0,0,0,0,0,0,0,0,0,0,0
"- em 2022 as reservas fecharam o ano em us$324,7 bi com perda de us$65,8 bi nos quatro anos de governo bolsonaro; - lula em 5 meses já recuperou quase a metade do que bolsonaro perdeu em 4 anos. ???@user e o cafézinho •link •link link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user e um chapéu da mercedes só assim por acaso link,0,0,0,0,0,0,0,0,0,0,0,0,0
prendendo a família do bolsonaro já diminui bastante a criminalidade do rio.,1,1,0,0,0,0,0,1,0,0,0,0,0
@user igual ao bobby do “o fantástico mundo de bobby” ??,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user feliz 1900 pra esses pais aí! pqp é cada uma viu,",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user concordo. líder, sabe se impor, é respeitado e entende de bola. larga um estudo e uns cursos cbf na mão do cara que ctza que vinga.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user @user péssimo site não estavam aceitando o cartão de credito de jeito nenhum, tive que trocar",0,0,0,0,0,0,0,0,0,0,0,0,0
o dia q o vilella comeu a mente do paparola link,0,0,0,0,0,0,0,0,0,0,0,0,0
esqueci meu headset em casa. dependendo do meu fone bluetooth que vai descarregar a qualquer momento,0,0,0,0,0,0,0,0,0,0,0,0,0
felipe (2014) léo moura (2013) samir (2015) léo pereira (2022) ayrton lucas (2023) william arão (2016) arrascaeta (2019) everton ribeiro (2017) vinícius júnior (2018) pedro (2021) gabi (2020) link,0,0,0,0,0,0,0,0,0,0,0,0,0
acordei fazendo a porra do l que se foda,1,0,0,0,0,0,0,0,0,0,0,0,0
"@user tá todo mundo com ""fila parada"" na fila virtual esse site me diverte",0,0,0,0,0,0,0,0,0,0,0,0,0
@user linda amor ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"fri viu manas, já comprei uns cropped de manga comprida pra poder sair na rua ??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user amo vc linda,0,0,0,0,0,0,0,0,0,0,0,0,0
super iria nesse último show do nx,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu ri @user,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que importância tem isso? falta de fofoca?,0,0,0,0,0,0,0,0,0,0,0,0,0
só stress,0,0,0,0,0,0,0,0,0,0,0,0,0
entro no tt e me indentifico com tudo,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user por que ciro gomes reclamou tanto só pra tira o partido do pl do estado do ceará, será que não foi isso o alarde.",0,0,0,0,0,0,0,0,0,0,0,0,0
"avaliei ""pretty girls"" com 4 de 5 estrelas link #skoob",0,0,0,0,0,0,0,0,0,0,0,0,0
@user acabar com o meu psicológico já não é o suficiente?,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kiki tb ((¿¿,0,0,0,0,0,0,0,0,0,0,0,0,0
minha amg tá doida pra dar a bct #pintoawards,1,0,0,0,0,0,0,0,0,0,0,0,0
"com os gastos(pagos por nós)comprovados, do atual casal presidencial, em apenas 136 dias, é natural perceber o espanto, o interesse, da mídia e esquerdofrênicos com as contas do pr bolsonaro em 4 anos no governo. realmente espanta a diferença entre alhos e...bugalhos. gritante?? link",1,1,0,0,0,0,0,1,0,0,0,0,0
ainda essa semana eu e lara costa iremos iniciar nosso vlog do cog ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user q dificuldade pra tu assumir q falou merda hein cara,0,0,0,0,0,0,0,0,0,0,0,0,0
quando duas pessoas do signo de gêmeos resolvem se relacionar é uma mistura de amor e ódio numa intensidade que vocês não tem noção ????,0,0,0,0,0,0,0,0,0,0,0,0,0
dei uma gaitada nessa hora ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user é verdade, tô querendo demais kkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user e proibido pix agora,estou ferrado então.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user gente kkkkkkkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
ótimo agora eu quero o robô aspirador da samsung que além de aspirar também passa pano........,0,0,0,0,0,0,0,0,0,0,0,0,0
"ah mano, mas eu sou muito palhaça mesmo né? namoral, que ódio isso.????",0,0,0,0,0,0,0,0,0,0,0,0,0
é pecado rir do sombra forçando choro?,0,0,0,0,0,0,0,0,0,0,0,0,0
vamo começar a barganha da isa siqueira: calças (todas são cintura alta) medidas entre um p maior e um m $12 cada uma quem quiser ver mais fotos me manda um oi link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user n precisa ter vergonha cmg em link,0,0,0,0,0,0,0,0,0,0,0,0,0
"?? processador intel core i7 10700f 2.90ghz - 4.80ghz turbo 16mb ?? reduziu e custa: r$ 1.889,10 à vista (-4.55%) ou 10x de r$ 209,90 (r$ 2.099,00) ?? queda de r$ -90,00 ?? 12:12:08(-3 gmt) ???? magalu ??? 20gpubipolar ?? link link",0,0,0,0,0,0,0,0,0,0,0,0,0
a puta qrnd me vender uma pepsi por 6 reais né mole n,1,1,0,0,0,0,0,0,0,0,1,0,0
@user eu tô assim agr inclusive link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user e nunca vai deixar de ser????,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user e aí imprensa cadê a retratação? narrativas e mais narrativas,contra o bolsonaro pode né? quantos fsjez news! ????????????????????????????????????????????????????????????????????????????????????",0,0,0,0,0,0,0,0,0,0,0,0,0
@user pelo da sandra,0,0,0,0,0,0,0,0,0,0,0,0,0
@user foi o vitor!!,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user parece que você nunca emitiu uma darf na vida, vamos aguardar e ver os aumentos de impostos pra subsidiar isso aí. infelizmente brasil não é auto suficiente em refinaria pra suprir a demanda do brasil.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user esse homem não faz compras !,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vou fazer,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user vamo q vamooo, a gente merece amiga kkkkkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user sim, caindo pedaço de sol",0,0,0,0,0,0,0,0,0,0,0,0,0
"pq ces tao rindo porra, dps q eu pegar uma hemorroida quero ver os de vdd",1,0,0,0,0,0,0,0,0,0,0,0,0
a mão na boquinha link,0,0,0,0,0,0,0,0,0,0,0,0,0
"não vamos esquecer que essas pessoas não tinham sapatos, ar-condicionado, celulares e dinheiro. no entanto, eles foram a maior geração que tivemos neste país. algo para pensar sobre. link",0,0,0,0,0,0,0,0,0,0,0,0,0
alguém me indica alguns brechós pf,0,0,0,0,0,0,0,0,0,0,0,0,0
odeio chá mds,0,0,0,0,0,0,0,0,0,0,0,0,0
@user sem reação,0,0,0,0,0,0,0,0,0,0,0,0,0
"vai tomar no cu, que cidade de merda que lixo vsf",1,1,0,0,0,0,0,0,0,0,0,1,0
"@user @user @user @user meu deus, q comparação! ele é um atleta, que representa o brasil, não é uma pessoa qualquer! tem tanta gente que fala todos os dias que vai matar lula, que vai matar bolsonaro, mas não um atleta que é reconhecido no esporte, com essas falas. q comparação bost4",1,1,0,0,0,0,0,1,0,0,0,0,0
"po hoje que fui pra aula igual uma kenga encontrei um monte de gente, quando vou arrumadinha ngm me vê",1,1,0,0,1,0,0,0,0,0,1,0,0
eu comprei ?? dá uma olhadinha aí no link link link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user deveria estar enorme na entrada do básico da ufpa,0,0,0,0,0,0,0,0,0,0,0,0,0
tô mal tá mlc,0,0,0,0,0,0,0,0,0,0,0,0,0
juliette tá linda ? link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tá fácil não,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user comendo miojo e ovo todos os dias da certo sim, usando as roupas e passando só uma água da certo sim, vivendo sem luz e água tbm da certo.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user estou com problemas com a minha conta… tenho deezer premium por conta do meu plano com a tim, contudo ai entrar hoje no app ele fica me pedindo pra assinar novamente, eu até cheguei a tentar reativar o código para a parceria mas sem sucesso…",0,0,0,0,0,0,0,0,0,0,0,0,0
não confio mais em nada cara eu tava tendo um sonho legal e me belisquei pra saber se não era sonho e doeu pra depois eu acorda vsf não sei mais o que é realidade e sonho,0,0,0,0,0,0,0,0,0,0,0,0,0
sacanagem kkkkkkkk coe link,0,0,0,0,0,0,0,0,0,0,0,0,0
"me desculpa por ter feito toda essa sujeira na sala,se eu soubesse que fosse vc que ia limpar teria sujado mais ???????",0,0,0,0,0,0,0,0,0,0,0,0,0
@user bolsonaro sempre .,0,0,0,0,0,0,0,0,0,0,0,0,0
infelizmente não consigo ter uma partida decente com essa internet,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user @user jogador de futebol trocar dinheiro por carinho é um em um milhão.. outro marcelo moreno só daqui 50 ou 100 anos..,0,0,0,0,0,0,0,0,0,0,0,0,0
quem posta status ainda,0,0,0,0,0,0,0,0,0,0,0,0,0
"dê uma olhada em calça cargo masculina feminina skate 5 bolsos promoção preta verde cáqui branca unisex por r$62,10 - r$69,00. compre na shopee agora! link link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user não é nem maior do rio.,0,0,0,0,0,0,0,0,0,0,0,0,0
toda vez que turno beijo acaba em sexo ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user que lindo te vez, ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user para de bater palma pra doido dançar, mano. esse aí não tem jeito não",0,0,0,0,0,0,0,0,0,0,0,0,0
@user quem ainda liga pro que essa sebosa diz??? ora me poupe,1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user made in brasil ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu sou assim,0,0,0,0,0,0,0,0,0,0,0,0,0
"nossa mas sempre morro de rir quando dizem que o meu querido só quer pq tá de olho no dinheiro da minha querida, juro, esse argumento sempre me tira boas gargalhadas",0,0,0,0,0,0,0,0,0,0,0,0,0
senhor que orgulho link,0,0,0,0,0,0,0,0,0,0,0,0,0
hoje o dia tá tão delis aí só agr eu fui perceber que é dia 16,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user claro q vai criticar ,afinal ......o governo não é o do seu mito.",1,1,0,0,0,0,0,1,0,0,0,0,0
tenho uma relação de amor e ódio com essa bandeira vcs não tem noção link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user 24 é o número do veado no jogo do bicho!!,0,0,0,0,0,0,0,0,0,0,0,0,0
(detalhe: eu vou ter que viajar para são paulo duas vezes esse ano para ir em shows... ai ai hein),0,0,0,0,0,0,0,0,0,0,0,0,0
"nojo de homem que cada hora namora uma mina, homem que necessita ter alguém pra se sentir bem, que n namora por gostar e sim pq depende de ter alguém ????",1,1,0,0,0,0,0,0,0,0,1,0,0
importante que de tarde tem clássico na champions,0,0,0,0,0,0,0,0,0,0,0,0,0
@user meu pau no seu butico,1,0,0,0,0,0,0,0,0,0,0,0,0
@user perfeito!,0,0,0,0,0,0,0,0,0,0,0,0,0
não vou dar mais a borceta hj ??????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
infelizmente é impossível carregar low elo q n sabe ganhar lane link,0,0,0,0,0,0,0,0,0,0,0,0,0
