id,text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
1658486217313499904,"começar a trabalhar às 5 da manhã tem o lado bom de estar em casa super cedo da tarde, o lado ruim é começar a trabalhar às 5hrs da manhã ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486121012260096,@user eu gosto da dorzinha que fica no braço,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489830718970112,?? seu teste de gravidez deu positivo? ?? ?? está desesperada? ?? eu posso te ajudar ?? tratamento 100% seguro e eficaz ?? enviamos para todo brasil ?? me envie uma mensagem #cytotec #misoprostol #abortoseguro #cytotecoriginal ??link link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485571264859904,@user @user é um jogador por ano,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485667024999936,@user kakakakkakakaka faz parte,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485885699259904,@user oi amor saudades ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485827981430016,vem aí finalmente link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485705574840064,gestante mkkkkkkkkkkkkkkkkkkk só aceito ser gestante se for assim link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489724850560000,@user link outros maps endereço áreas ligadas link seguinte. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490251407689984,@user box: povo do ar,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489794392110080,"@user @user será que vem aí glr, vou estar torcendo porq olha minha lista de livros tá imensa euaheuah link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490361701070080,“nao vai responder é” nao,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485600348169984,terça feira dia mundial do ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480251750720000,isso aq é quase crime de ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490374783130112,phish - sigma oasis £25.29 link link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485825481609984,quais as chances disso dar certo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490235217659904,"@user @user link #lol #leagueoflegends #streamercommunity #streamer se puder dar uma ajuda lá, muito obrigada",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490080053590016,"@user deixe o vento bater em seu rosto e o sol iluminar sua vida para que abram portais que te transportam para as estrelas. agradeça pela sua capacidade de seguir em frente, pois tudo que você avança e conquista diariamente valeu a pena. ??????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486045187640064,"meu irmão chega em belém domingo, vai acabar a paz",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485538599620096,* que ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489833633740032,@user meu presidente.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485733676699904,@user é a maldita cachaça,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490077889299968,mahito voltou link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490207010980096,@user choquei. kkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486202004300032,votou no bolsonaro link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486119640730112,meu guarda roupa é muito diversificado link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480585428590080,"um monte de gente gripada e com a garganta dolorida, tô com medo de ficar assim de novo",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486025407320064,tirei 18 de agosto de 2026 link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490375915330048,@user mostra mostra,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486341091610112,"@user costura e acabamento, pois sou apaixonada ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490313919559936,"eu ja tô gelada de tão nervosa que eu tô com isso, tô me tremendo toda",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489845780720128,qual eh a diferença me expliquem link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490440084239872,@user brigado amor,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490313323810048,"amei o cropped da adidas q a jadoca usou hoje, combina tanto com ela no futevolei, arrasou",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490213721860096,@user o meu tbm mano que odio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485591305240064,@user só discordo de futuro próximo. mas em 3-5 gerações ia e robótica acabarão com todos os empregos. todos.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490234617600000,@user amg faz isso é mt bom,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485706044630016,mais um kk link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485963168049920,"quando um ansioso, se arrepender de algo e tão ruim, não conseguir para de pensar.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486258476379904,@user @user o meu tbm tá normal,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486574475249920,acho q n vou conseguir os pcs demoram 1 ano p carregarkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490204037199872,"froid é maravilhoso, não dá. lírica, flow, criatividade, letra",0,0,0,0,0,0,0,0,0,0,0,0,0
1658519639339429888,@user sim eu apoio o meu presidente jair bolsonaro,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490578940620032,@user oq vc tem contra quem faz isso? kkkkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486401439239936,"@user meu deus se uma coisa dessa aproxima do meu filho e ainda bj eca, eu processo, jamais quero bandido perto dos meus",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490021530459904,djonga volta a ser bom como antes,0,0,0,0,0,0,0,0,0,0,0,0,0
1658483657009690112,cara q ódio desse povo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486025898060032,"@user minha ashe, o céus....",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480679586520064,"a luta mortal pela fila do almoço é igual maratona valendo a vida, quem perder morre",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490504831699968,não acredito que tenho um ninho de andorinhas na varanda wtf,0,0,0,0,0,0,0,0,0,0,0,0,0
1658488652685769984,@user @user só faltou dizer os nomes dos responsáveis por esse controle da inflação: bolsonaro e guedes,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485944264300032,@user 59 dima pra quantos minérios?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490038387350016,tive que usar vpn pra acessar o patreon lol,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490470849210112,"""teoria"" é uma daquelas palavras que todo mundo usa, mas ninguém define. como se existisse um entendimento inato do seu significado. a etmologia também não ajuda muito. procurei em vários dicionários de filo e nada. alguém poderia me indicar uma definição em algum lugar, please?",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485688046850048,"@user eu discordo, primeiro que essa geração promete coisas como 4k, 60fps, ray tracing e ssd, e não uma revolução absurda em gameplay ou gráfico, são featuring impossíveis em outras máquinas, agora se você acha isso pouco tudo bem, mas tá entregando o que prometeu",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485732384829952,a melhor hora da academia é quando você sai ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486062577220096,@user kkkkkkkkkk e como falar nao?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480947044709888,"odeio chegar atrasado nos meus compromissos, hoje já será meu terceiro atraso em dois dias, que ódio disso",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489705262880000,@user @user pqp eu ia te mandar isso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485827725590016,@user as vezes eu fico kkk já fui na feira,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490441317380096,era só uma churrascaria hj,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486257918569984,@user coincidência ou sincronicidade?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485787468659968,@user ela tem 47 anos????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489893214089984,@user não mas o socialismo nord,0,0,0,0,0,0,0,0,0,0,0,0,0
1658520224050569984,boa tarde amores tudo bem com você alguém tem notícias fe @user,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486538349720064,véy eu quero eu imploro olha isso aqui ???? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658477125647869952,"eita , única coisa qie fico bravo com bolsonaro porque quando ele podia parar o xandaquistao ele não parou , podia parar o país, mas pela nossa liberdade valeria a penas !! link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490022138629888,@user três lari com sawary,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486317158889984,@user bolsonaro saneou as estatais que todas dava prejuízo e recuperou a petrobras que teve lucros extraordinários o pt vai voltar a destruir a petrobras novamente. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485730832940032,odeio sair de casa apressada pq saio esquecendo tudo ?????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490361311010048,@user energético se faz com a porra do gin - amigo do pedro 2023,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484502002560000,"sagitário, peixes, gêmeos e virgem link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490407808900096,o kyle raspando a cabeça? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485826811229952,o cara quase caiu kkkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489891188009984,"@user ao som de elvis, ela ficou mais ainda linda ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490264749479936,"@user @user hahahahahahhahahahahha a helena foi mais ou menos assim, hahahaha deu certo",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490235167300096,@user o meu é mais??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486118885779968,você tá a uma mensagem de provar o que você vale ou de me perder,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489860158779904,já é aniversário do nerico la na coreia link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490266247119872,@user fiz o l pra isso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489981370010112,@user kkkkkkkkkkkkkkkkkk q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490456471379968,como pode existir um homem tão lindo assim mds cada detalhe dele é tão perfeito vsf eu odeio ele demais link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486296795559936,"@user já é dia 27, já compramos o ingresso, se quiser eu tenho o link sem taxa aqui ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485945115739904,e isso aí né,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486421030850048,@user vc mim odeia,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484478405400064,governo e prefeitura de sp firmam acordo para o museu da história do negro link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489956447450112,@user mas isso não é suspeito ???????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485630916239872,@user a pastinha é espertona. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486574135520000,@user @user jura?! ???? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490534934240000,gostar é pouco meu rapaz link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490058809410048,"já tenho bilhete caralhooooo!! bracarense eu souuuu, ao jamor eu vooooou!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485770561400064,"tendências de brasil, nem é assuntos para você, isso sim me assusta link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489649495670016,fofoca+print ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489957428890112,"linguiça, sardinha... link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485805260900096,@user também pensei nisso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490311231010048,nossa todos os dias eu contos os dias para a estreia do filme do flash,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489525352669952,"@user ciro se revelou em tudo isso que está escrito, mas ciro não é bobo. talvez, ao sentir a derrocada de bolsonaro, queira ocupar esse lugar na extrema direita. homem sem escrúpulos.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489861266099968,@user é lindo ver a página aprendendo a usar fontes... podia ser o modus operantes.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489774351549952,ooo meu senhor me ajuda por favor,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485904699419904,@user vem aí ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490327181789952,abri o instagram e vi que uma conta que eu seguia de tirinhas da mônica virou conta de uma tal mirela santos influenciadora. que grande perca,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485772142670080,"pelo oq eu presenciei, beber nunca vai ser uma opção p fugir dos problemas.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489942841120000,@user oi vida me da um ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490207937880064,"@user amiga acabei de ir comprar e esgotou, pelamordedeus me ajuda",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490056498340096,@user eu jogava muito clube penguin que eu ate chorei quando caiu o servidor,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490097497520128,eu não gostuei,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486141258190080,@user sim kkkkk ela é maravilhosa,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486257788549888,a doarda tá em bh dnv e eu n em me odeio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486574710139904,"dia tá lindo tropa, só faltou estar quente",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485707546170112,"minhas irmãs mais novas não me respeitam nunca, me xingam e só faltam me bater",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489667791010048,@user namoral bixa isso foi as verdinhas dela,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490312501890048,conan lee gray!!!!!!! falta so mais dois dias ?????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490375538089984,"espalhei que o bagulho tava 0,99 sendo que era 12 ??. começar a olhar os ml",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490536079269888,@user isso significa o que eu já suspeitava. abin e gsi não servem pra nada. general heleno passando vergonha nessa.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489627911790080,"@user valor q comprei, 300 cada",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480588742070016,minha bateria social acabou,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490567561740032,@user literalmente link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486379486259968,impossível ser feliz acordando 6h no frio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485924047780096,@user eu te ajudo se quiser,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490391094540032,sem sujeira o linkedin funciona mesmo?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490507952260096,"ficar com alguém gostando de outra pessoa, será se isso acaba bem? link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480733902739968,adoçante pode provocar diabetes de acordo a oms link | ouvir rádio capital gospel: link #radiogospel,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485632291970048,agora além do risco do ônibus quebrar tem o risco dele pegar fogo no meio da viagem também que benção,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489723848110080,"vou fazer uma versão do browns... ""qual leal voce é ?"" não existia ateu nessa época ! link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485785920960000,"27°c em lisboa, esquece pô, verão chegou e eu não tô sabendo",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486040641019904,mas é só desbloquear meu celular que vem notícia a gente ta parecendo fim de namoro de artista,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489648367419904,@user rafaela cristina do amaral,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485685748369920,o que será que vem hoje??? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480735018439936,queria ir embora dormir,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486278567119872,você é perfeita !!!!! meu maior orgulho do mundo ! ?????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490155143950080,@user realmente,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486279166889984,agora só falta freen e a outra categoria delas.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485686775990016,@user eu tô assim agr inclusive link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486235781019904,então né??? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490038609400064,"dormir no ônibus é uma merda, mas é necessário",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489707381289984,@user @user @user @user perfeito!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486500584199936,@user conheço duas delas all the lovers mt boa,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485749807990016,pq n da pra dormir por 5 dias seguidos e acordar com tudo resolvido?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658481616711470080,me dá um ódio isso ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489649952859904,meu meu meu meu meu meu meu meu link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489613563069952,dando play pela primeira vez no renaissance ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490306851889920,"mano quer me ver puta é pegar minhas coisas aqui no sv, porra sabe que o talher é meu e ta usando, que ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489989888630016,"td vez que eu lembro da morte do kevin eu fico triste como se fosse um parceiro meu, menino maluquinho ???????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489704298449920,se falar bora eu boro link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489876147470080,@user hoje vai ter eliminação?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489636073920000,ódio raiva ira inferno,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480681683680000,ela riu mt eu fiquei mt constrangida ai eu lembrei q era divan,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486419457999872,@user @user e um portal*,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486101844300032,"vai fazer 2 semanas que to num stress absurdo, me segurando pra nao falar e fazer merda",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486197151460096,@user kd nosso mano alex,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489723302850048,"@user letra c meu outro nome , 14 a data do meu nascimento kkkk e tudo escrito o que me tornei akka ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485782297050112,@user que ódio desse vídeo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489576594469888,esse vídeo é uma bomba.... somente para aqueles que atacaram o presidente bolsonaro...por 4 anos. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485611618249984,"manuella me mandou uma mensagem no zap ""mãe o seu filho me mandou toma naquele lugar e eu dei só socão no pulmão dele""",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486401737050112,@user oi amor! tudo bem?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486518988800000,@user to pão dura comigo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489878613730048,@user @user eu n consigo ver o que comentaram pq o proprietário da conta tem ela limitada pra quem pode ver ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486177752829952,tem um nene mt fofooooo me olhando no ônibus quero ter um filho mete um boneco,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489794199180032,"esquece, a gente briga mas quer se envolver",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485945396770048,bom dia????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485946923480064,aumentar a autoestima pra fazer um ensaio sensual ou fazer um ensaio sensual pra aumentar a autoestima,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489612183140096,pq essas coisas tão aparecendo no meu pinterest… link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489929368839936,@user @user uahahhaha onde? me diz que vou morar lá! pq 300 reais onde eu moro é uma ida ao mercado pra comprar o básico do básico,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489760388890112,@user já perdeu já,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485943064760064,@user q coitado! link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485750525199872,vontade de me matar antes dos meio dia,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485906792410112,"ganhei vários seguidores esse fds, já que me seguiram agora da uma força aí e me indica no trabalho de vcs seus lindos(as) ????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658520223022970112,@user weona felicidadess ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658483628010269952,tendo que buscar meu primo na força do ódio na escola link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658481651016679936,"está bebendo whisk no show, então melhorem.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490523101929984,@user @user cara sim alguem me entende????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484440065260032,@user cadê o emoji ou pobto,0,0,0,0,0,0,0,0,0,0,0,0,0
1658479975291569920,"eu tô num ranço dessa estratégia de publicidade de enviar email escrito ""seu pedido está a caminho"". ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486522667239936,"faz uma loucura por mim sai gritando por aí bebendo e chora toma um porre picha um muro que me adora faz uma loucura por mim fica até de madrugada, perde a hora sai comigo pra gandaia noite afora",0,0,0,0,0,0,0,0,0,0,0,0,0
1658484480041159936,@user ela tem cada shot maravilhoso pra revistas e não faz um parecido pra ela nos albuns link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490097418010112,"natacha foi lá em casa ontem de noite, eu sai do banho e fiquei na rua. agora tô podre da garganta, que nojo",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490126690020096,@user carolinni vc tá um tipinho de gente q eu vo te contar em,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490408505159936,atiço e não faço nada,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490549652059904,eu caio no suingue pra me consolar aaaaaaaaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486141266550016,sinto tanta raiva que amar parece errado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490506844979968,@user aonde?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485788324300032,só de pensar que n irei ver ele essa semana. já fico doidinha da cabeça ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484460311170048,por que fisica é tão chato?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489973622880000,#notícias sec x coinbase: regulador diz que não tem que emitir novos regulamentos para criptomoedas link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486380786510080,@user ai mds nao,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484422629530112,"como pode ibuprofeno ser um remédio tão perfeito? não importa se é dor de cabeça, dor muscular, inflamação, cólica, ele cura qualquer coisa",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489842714700032,q ódio parece que ninguém me escuta vsf,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490580190589952,@user @user esse vive em narnia...,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480588737870080,kimi wa houkago no insmonia ep6. a romance avança lentamente. nesse ep ganta estava olhando as fotos que ele havia tirado no acampamento e olha a foto da magari. eles também ir à um acampamento juntos para tirar fotos do céu. a parte em que eles fazem modelo para o pôster foi...,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486461409390080,@user o pepê é um dos mais importantes para nós não mentiu ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486399912529920,iniciei uma nova leitura hoje,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490391145090048,@user bonita assim chorando? para né,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490522800120064,só acontece as coisas com ela,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490037795709952,que lindeza o modo escuro do @user eu não tinha visto ainda,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490345817270016,"outro dia perguntei pra uma pessoa que nasceu depois de 2000 se ""cê tem bruchove"" e depois ""eu vim da bahia e meu nome é ninguém"" e ela caiu em todas. temos uma geração inteira para caçoar de e não estamos nos aproveitando disso.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486236858970112,"@user desse jeito, preciso sossegar o facho kkkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486380853619968,@user tenho até medo no que se passa nessa cabeça,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489705040620032,essa minha fanfic por esse homem já tá me fazendo enlouquecer,0,0,0,0,0,0,0,0,0,0,0,0,0
1658520153682729984,"@user que argumento… olha, eu não acho que o bolsonaro foi um governo brilhante. mas o supremo vigia tudo o que o bolsonaro faz desde antes de ser eleito. quebraram o sigilo financeiro e midiático do cara e não conseguiram achar nada. me explica o que tem pra investigar ainda!",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486102402149888,"agora pronto, bel vai ficar latindo pra subir na cama e no sofá, kkkkkkkkkkkkkkk eu vou morrerrrrrr",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489667539589888,@user boa boa bb,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485926459470080,"6 é 10, graças a deus",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486177752819968,@user kiki tb ((¿¿,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485317324930048,"@user esse bolsonaro é um mestre, o cara é de outro mundo mesmo, se o povo brasileiro não enxergar, paro por aqui . ninguém acha (eu já sabia que não iam achar) e cada narrativa, eles só fortalecem o cara ?? kkkkkkkkkkkk o melhor presidente",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485650746929920,@user simmm . ele é uma das razões pelas quais eu amo cinema ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490533801750016,nossa esse site da programação simplesmente não funciona direito deus é mais,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480735903429888,eu odeio a nubank,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486120613829888,@user fofoca pela metade vai matar esta fofoqueira amg??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485630060600064,"nazare começou a me seguir, sera um sinal ?",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490000000000000,governo bolsonaro comprou pescoço de galinha por r$ 260 o quilo - politica - estado de minas link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486024656519936,"gente, n dá p ligar p ministério do trabalho de telefone celular não? a atendente eletrônica começa dizendo q se a ligação for de um telefone fixo, é gratuita. se for de um telefone celular, será cobrado o preço da ligação local, e caso n concorde c a cobrança",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489611595960064,me arrependo amargamente dessas crianças mas não posso mandar elas embora pq tô com dó ???? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485835497619968,a esquerda e a extrema-direita querem cassar o mandato do deltan com o objetivo de continuar com a polarização política do ódio mas não vão conseguir deltan salva hoje link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489910637260032,@user kkkkkkkkkkkkk sdds do meu tempo de criança/desempregado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490154045309952,@user não tinha parado pra pensar por esse lado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658475313809230080,ctz q é tudo mentira essas matérias cara kkkkk q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489756941169920,município de caminha distinguido com bandeira e certificado de município amigo da juventude | caminha link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485031101430016,"a paridade já tinha morrido ano passado. bolsonaro, assim como fez no teto de gastos, manteve o nome, mas instituto já não existia na prática. ou preciso lembrar que se trocou 3 vezes (apenas ano passado) o presidente da estatal? link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485904057730048,nn me toquem link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485574196689920,@user @user aproveite por mimm,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490059119549952,@user @user fla vs coringao eu to esperando,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486040590680064,a lilith veneno eh tudo pra mim to arrumando as coisas e vendo os videos dela de fundo como se fosse podcast,0,0,0,0,0,0,0,0,0,0,0,0,0
